parameter,median,hpd_min,hpd_max
n_sr__244,82.69855480512481,65.28961536989192,102.28961335490975
n_sr__243,128.97051982628196,101.82083173466964,159.52327871145064
n_sr__242,165.4836178839509,130.647528087054,204.68622855392368
n_sr__241,148.6632186363555,117.36800464397366,183.88112331881837
n_sr__240,100.14606178879632,79.06423359401624,123.87038641161433
n_sr__239,148.6632186363555,117.36800464397366,183.88112331881837
n_sr__238,113.6990390718571,89.76416270418112,140.63402646988354
n_sr__237,113.6990390718571,89.76416270418112,140.63402646988354
n_sr__236,165.4836178839509,130.647528087054,204.68622855392368
n_sr__235,162.47695189914975,128.27379778238324,200.9672917260989
n_sr__234,110.24522671014199,87.03741516684467,136.36201552709554
n_sr__233,101.71289696580628,80.30123303488986,125.80840050176245
n_sr__232,176.81319035767197,139.59210312657729,218.6997453625819
n_sr__231,95.17877576340017,75.14261495394955,117.72636408669781
n_sr__230,127.51481733479923,100.67157034810897,157.72272433218208
n_sr__229,127.51481733479923,100.67157034810897,157.72272433218208
n_sr__228,98.25337104726218,77.56997470617819,121.52932247635984
n_sr__227,98.25337104726218,77.56997470617819,121.52932247635984
n_sr__226,172.48397844959126,136.17423710703918,213.34495514584157
n_sr__225,121.51813777866236,95.93725663925069,150.30544800061892
n_sr__224,376.44168558271383,297.1966429015045,465.61967811485965
n_sr__223,376.96081592593885,297.6064906977068,466.2617889983499
n_sr__222,376.96081592593885,297.6064906977068,466.2617889983499
n_sr__221,505.7736014119142,399.30279287519727,625.5899665412157
n_sr__220,641.9821255162603,506.83795077280917,794.0659126941836
n_sr__219,641.9821255162603,506.83795077280917,794.0659126941836
n_sr__218,346.81313275806224,273.80522061551125,428.97220320020347
n_sr__217,346.81313275806224,273.80522061551125,428.97220320020347
n_sr__216,429.7854174703307,339.31094278914065,531.6003923189991
n_sr__215,441.09628606800095,348.2407513206377,545.5907743551817
n_sr__214,538.3699450167071,425.03725391187163,665.9082936507414
n_sr__213,479.152548625954,378.2857593704083,592.6624600933309
n_sr__212,538.3699450167071,425.03725391187163,665.9082936507414
n_sr__211,508.3104311088358,401.30559250768454,628.7277641660575
n_sr__210,499.4688063159367,394.3252252771618,617.7915829519357
n_sr__209,434.99306060886397,343.42232077270637,538.0417116913408
n_sr__208,572.0677520991976,451.64130846166506,707.5890178846633
n_sr__207,482.79098364013606,381.15826449681686,597.1628302835314
n_sr__206,485.6191287884306,383.3910545301795,600.6609551832023
n_sr__205,475.9387505668128,375.74850053133576,588.6873221765322
n_sr__204,715.2845267468099,564.7094044313378,884.7334497210182
n_sr__203,715.2845267468099,564.7094044313378,884.7334497210182
n_sr__202,438.22403940257743,345.9731436160671,542.0381004111396
n_sr__201,438.22403940257743,345.9731436160671,542.0381004111396
n_sr__200,604.28895802233,477.0796023524433,747.4433382349132
n_sr__199,531.8653675268117,419.9019602727063,657.8627997718421
n_sr__198,531.8653675268117,419.9019602727063,657.8627997718421
n_sr__197,531.8653675268117,419.9019602727063,657.8627997718421
n_sr__196,661.2043725604728,522.0137070967143,817.841856815558
n_sr__195,661.2043725604728,522.0137070967143,817.841856815558
n_sr__194,530.3266247124179,418.6871394485492,655.959533047195
n_sr__193,397.4855186773165,313.81052172795364,491.6487369759797
n_sr__192,470.3990503708615,371.37496708917985,581.8352823497024
n_sr__191,619.4445547419845,489.0447821897349,766.1892538348836
n_sr__190,347.5507729770541,274.38757959739223,429.88458834373483
n_sr__189,358.52012104982873,283.0477613649887,443.45254458872114
n_sr__188,358.52012104982873,283.0477613649887,443.45254458872114
n_sr__187,534.6460648880465,422.0972907909106,661.302236635134
n_sr__186,398.33656667507387,314.48241492567433,492.70139588691484
n_sr__185,739.1152390572515,583.5234942833996,914.2095917642661
n_sr__184,398.33656667507387,314.48241492567433,492.70139588691484
n_sr__183,484.77073613533037,382.7212576983717,599.6115806607181
n_sr__182,484.77073613533037,382.7212576983717,599.6115806607181
n_sr__181,484.77073613533037,382.7212576983717,599.6115806607181
n_sr__180,490.46411897108953,387.21612192394605,606.6537101190094
n_sr__179,617.0127976719008,487.1249362607111,763.1814202511157
n_sr__178,617.0127976719008,487.1249362607111,763.1814202511157
n_sr__177,555.828602565189,438.82067538641974,687.5028588101718
n_sr__176,692.0399538867127,546.3580653414423,855.982301940235
n_sr__175,555.828602565189,438.82067538641974,687.5028588101718
n_sr__174,457.75721673418275,361.3943760419253,566.198633343681
n_sr__173,439.8700489002704,347.27265032755435,544.0740449992194
n_sr__172,668.8318195926315,528.0354941056571,827.2762249208176
n_sr__171,547.2002683642793,432.00869877343325,676.8304961384445
n_sr__170,439.8700489002704,347.27265032755435,544.0740449992194
n_sr__169,498.3379614758436,393.4324354959293,616.3928441017816
n_sr__168,443.51310548419826,350.1488041333361,548.5801315962365
n_sr__167,603.1215447372608,476.1579421790645,745.9993679764667
n_sr__166,464.8860594757689,367.02252035142857,575.0162791831173
n_sr__165,463.2617345831864,365.7401334013499,573.0071562230299
n_sr__164,738.3833240676031,582.945655308218,913.3042881410502
n_sr__163,738.3833240676031,582.945655308218,913.3042881410502
n_sr__162,738.3833240676031,582.945655308218,913.3042881410502
n_sr__161,689.1623532552759,544.0862307385595,852.423005690462
n_sr__160,663.77586740076,524.0438744852936,821.0225316602026
n_sr__159,599.0654466168637,472.95569654360816,740.9823914471589
n_sr__158,461.19863345451586,364.1113373543391,570.4553121519808
n_sr__157,461.19863345451586,364.1113373543391,570.4553121519808
n_sr__156,460.60294094463654,363.6410445549016,569.718501736641
n_sr__155,446.801041463213,352.7445940590071,552.646970500757
n_sr__154,492.9131933115875,389.1496396508299,609.6829633865821
n_sr__153,540.3941105842748,426.6353107541332,668.4119784341179
n_sr__152,492.9131933115875,389.1496396508299,609.6829633865821
n_sr__151,540.3941105842748,426.6353107541332,668.4119784341179
n_sr__150,509.4589453501379,402.21233209023416,630.1483582496209
n_sr__149,451.22347437294786,356.23605705199583,558.1170655162115
n_sr__148,234.38242730395365,185.04239359680417,289.90697506869776
n_sr__147,234.38242730395365,185.04239359680417,289.90697506869776
n_sr__146,502.0328303620713,396.34949455448793,620.9630171919879
n_sr__145,502.0328303620713,396.34949455448793,620.9630171919879
n_sr__144,502.0328303620713,396.34949455448793,620.9630171919879
n_sr__143,502.0328303620713,396.34949455448793,620.9630171919879
n_sr__142,502.0328303620713,396.34949455448793,620.9630171919879
n_sr__141,502.0328303620713,396.34949455448793,620.9630171919879
n_sr__140,515.7810575064107,407.2035713202429,637.9681612628101
n_sr__139,515.7810575064107,407.2035713202429,637.9681612628101
n_sr__138,515.7810575064107,407.2035713202429,637.9681612628101
n_sr__137,515.7810575064107,407.2035713202429,637.9681612628101
n_sr__136,327.38211205029177,258.4646397402561,404.938027512699
n_sr__135,327.38211205029177,258.4646397402561,404.938027512699
n_sr__134,327.38211205029177,258.4646397402561,404.938027512699
n_sr__133,327.38211205029177,258.4646397402561,404.938027512699
n_sr__132,314.4224290327704,248.23311004153805,388.90823148798904
n_sr__131,106.17051553586265,83.82047472648267,131.32201656300077
n_sr__130,106.17051553586265,83.82047472648267,131.32201656300077
n_sr__129,199.56537010843118,157.55470317749928,246.8418534704051
n_sr__128,199.56537010843118,157.55470317749928,246.8418534704051
n_sr__127,278.1394053722807,219.58805493952005,344.0298600300571
n_sr__126,142.44000840455487,112.4548474145917,176.1836518220401
n_sr__125,219.83505210590295,173.55739807831688,271.91336698396265
n_sr__124,295.88295753254215,233.59639763146873,365.9768105456101
n_sr__123,269.77492546848725,212.98438844287142,333.68385800752935
n_sr__122,269.77492546848725,212.98438844287142,333.68385800752935
n_sr__121,230.31262348270027,181.82932745862684,284.87304599596695
n_sr__120,230.31262348270027,181.82932745862684,284.87304599596695
n_sr__119,384.593838120728,303.6326792373008,475.7030530068237
n_sr__118,384.593838120728,303.6326792373008,475.7030530068237
n_sr__117,369.5244244308808,291.7355399707397,457.0637369576861
n_sr__116,269.77492546848725,212.98438844287142,333.68385800752935
n_sr__115,109.82042338340969,86.70203753085624,135.8365774690095
n_sr__114,305.6266525258055,241.28893953731935,378.02875989173475
n_sr__113,323.4098772643575,255.32860330112257,400.0247813094781
n_sr__112,274.68204464234714,216.85850600381912,339.753460120449
n_sr__111,274.68204464234714,216.85850600381912,339.753460120449
n_sr__110,310.16971668689735,244.87563959970112,383.64806336783164
n_sr__109,513.20590408878,405.1705155243858,634.7829611339841
n_sr__108,513.20590408878,405.1705155243858,634.7829611339841
n_sr__107,253.1709765269606,199.8757501774489,313.14647955641067
n_sr__106,266.9932109153815,210.7882548626767,330.24316298242985
n_sr__105,253.1709765269606,199.8757501774489,313.14647955641067
n_sr__104,255.95884066296202,202.0767387868867,316.5947809835589
n_sr__103,266.9932109153815,210.7882548626767,330.24316298242985
n_sr__102,266.9932109153815,210.7882548626767,330.24316298242985
n_sr__101,266.9932109153815,210.7882548626767,330.24316298242985
n_sr__100,328.9449022995259,259.6984457543606,406.87103844288606
n_sr__99,328.9449022995259,259.6984457543606,406.87103844288606
n_sr__98,164.7329666061592,130.0548970148494,203.75775006780486
n_sr__97,181.6002273946283,143.3714171380591,224.62081821300552
n_sr__96,257.84471982323953,203.56562000492923,318.92741969282577
n_sr__95,319.7385015739006,252.43009186675525,395.4836668880422
n_sr__94,262.15546311603947,206.9689052522769,324.2593661304853
n_sr__93,262.15546311603947,206.9689052522769,324.2593661304853
n_sr__92,339.87319616660034,268.3262156701926,420.3882148545664
n_sr__91,339.87319616660034,268.3262156701926,420.3882148545664
n_sr__90,351.3832627306389,277.41328884358444,434.6249843035509
n_sr__89,407.51342384001157,321.7274444913674,504.0522250933829
n_sr__88,407.51342384001157,321.7274444913674,504.0522250933829
n_sr__87,266.3660681087969,210.29313239384533,329.46745178221585
n_sr__86,266.3660681087969,210.29313239384533,329.46745178221585
n_sr__85,280.0295046819984,221.08026791994226,346.36771863047636
n_sr__84,380.30343054391307,300.2454488179736,470.3962597599341
n_sr__83,351.3832627306389,277.41328884358444,434.6249843035509
n_sr__82,542.7412753393855,428.48837196459885,671.3151800178252
n_sr__81,542.7412753393855,428.48837196459885,671.3151800178252
n_sr__80,259.9679434537595,205.24188211746048,321.553629119867
n_sr__79,209.17625961064277,165.14239658327384,258.7295360725328
n_sr__78,259.9679434537595,205.24188211746048,321.553629119867
n_sr__77,259.9679434537595,205.24188211746048,321.553629119867
n_sr__76,274.62167948028525,216.81084836068314,339.6787946187124
n_sr__75,407.51342384001157,321.7274444913674,504.0522250933829
n_sr__74,280.0295046819984,221.08026791994226,346.36771863047636
n_sr__73,212.55657775523946,167.811121230381,262.91064222175356
n_sr__72,358.1996445476009,282.79474862958057,443.0561480908686
n_sr__71,227.64874701306763,179.7262257719642,281.57810456989165
n_sr__70,262.60607576575376,207.32465906986153,324.81672766867337
n_sr__69,281.26513207164953,222.0557823917602,347.8960627259202
n_sr__68,324.43848121469546,256.1406750047184,401.29705868631174
n_sr__67,342.34171737832526,270.27508649176525,423.4415219032898
n_sr__66,422.92435675404937,333.8942094949365,523.1139653248784
n_sr__65,315.62532791603655,249.18278571123253,390.3960937845466
n_sr__64,315.62532791603655,249.18278571123253,390.3960937845466
n_sr__63,315.62532791603655,249.18278571123253,390.3960937845466
n_sr__62,315.62532791603655,249.18278571123253,390.3960937845466
n_sr__61,287.4668090405772,226.9519393427945,355.56689978950027
n_sr__60,312.5224280736504,246.73307981591097,386.5581255648527
n_sr__59,152.57636316798005,120.45738996586478,188.72128095016973
n_sr__58,178.12077132657043,140.6244241716735,220.31708864087793
n_sr__57,264.00317010168624,208.42764995094078,326.5447897826924
n_sr__56,264.00317010168624,208.42764995094078,326.5447897826924
n_sr__55,264.15439504494924,208.54704040949522,326.7318394961057
n_sr__54,290.94965311381895,229.70160710266165,359.8748199758547
n_sr__53,264.15439504494924,208.54704040949522,326.7318394961057
n_sr__52,264.15439504494924,208.54704040949522,326.7318394961057
n_sr__51,316.4017347490719,249.79575051598502,391.35642924560085
n_sr__50,316.4017347490719,249.79575051598502,391.35642924560085
n_sr__49,4.367227418763752,3.447878854422998,5.401811496597294
n_sr__48,63.58000662008624,50.19572817472462,78.64193406519115
n_sr__47,86.92374490821574,68.62535729846049,107.51573928920935
n_sr__46,48.11854293454374,37.98906967309306,59.517692462397015
n_sr__45,90.83942371372451,71.71674340219761,112.35903155690794
n_sr__44,90.83942371372451,71.71674340219761,112.35903155690794
n_sr__43,75.52579855119636,59.62680181692817,93.41765101370223
n_sr__42,75.52579855119636,59.62680181692817,93.41765101370223
n_sr__41,80.89780612577985,63.86794374661723,100.06227230168803
n_sr__40,80.89780612577985,63.86794374661723,100.06227230168803
n_sr__39,80.89780612577985,63.86794374661723,100.06227230168803
n_sr__38,80.89780612577985,63.86794374661723,100.06227230168803
n_sr__37,68.83816602403542,54.34698820395246,85.14573686629056
n_sr__36,66.7295815671938,52.682283560847985,82.53763459262018
n_sr__35,68.39919643862396,54.000426459818826,84.60277660208628
n_sr__34,77.19517379395782,60.94475553165452,95.4824966271318
n_sr__33,77.19517379395782,60.94475553165452,95.4824966271318
n_sr__32,85.42142477230607,67.43929178537962,105.65752367468484
n_sr__31,12.044362426086769,9.508893982825104,14.897638520697226
n_sr__30,90.7864046157726,71.67488539729418,112.29345238151957
n_sr__29,80.27306030489504,63.37471367209373,99.28952592644613
n_sr__28,82.68061488329012,65.275451995464,102.26742351528785
n_sr__27,69.23672739038122,54.66164809578896,85.63871631626748
n_sr__26,69.23672739038122,54.66164809578896,85.63871631626748
n_sr__25,82.68061488329012,65.275451995464,102.26742351528785
n_sr__24,82.68061488329012,65.275451995464,102.26742351528785
n_sr__23,63.05874511875392,49.78419785222604,77.99718715814147
n_sr__22,49.6234080079234,39.17714438680563,61.37905590302843
n_sr__21,49.6234080079234,39.17714438680563,61.37905590302843
n_sr__20,57.74672654932874,45.59041659386237,71.42676610446024
n_sr__19,62.217303931708535,49.11988912775033,76.95641088476414
n_sr__18,79.63652475926,62.872175737280855,98.50219687331942
n_sr__17,101.23386709088639,79.92304412508477,125.21588977643636
n_sr__16,923.0895224065991,728.7692029434265,1141.7668732112832
n_sr__15,281.4281352007325,222.18447160074328,348.0976808447474
n_sr__14,535.5628339291811,422.82107004218966,662.4361857225684
n_sr__13,603.4856689574651,476.4454143161536,746.4497522157757
n_sr__12,603.4856689574651,476.4454143161536,746.4497522157757
n_sr__11,505.72014640053624,399.2605907213545,625.5238481857183
n_sr__10,545.2812972308247,430.49369180016265,674.4569260592232
n_sr__9,871.0875710550745,687.714224289622,1077.4458036353653
n_sr__8,871.0875710550745,687.714224289622,1077.4458036353653
n_sr__7,351.1654642241515,277.24133927626485,434.355589934201
n_sr__6,930.40008925541,734.540816471855,1150.8092930955513
n_sr__5,599.1887372973844,473.05303320358786,741.1348893483669
n_sr__4,599.1887372973844,473.05303320358786,741.1348893483669
n_sr__3,599.1887372973844,473.05303320358786,741.1348893483669
n_sr__2,599.1887372973844,473.05303320358786,741.1348893483669
n_sr__1,480.2956425640092,379.1882196821169,594.0763498188229
n_sr__0,494.0626857491295,390.0571515087404,611.1047673983649
beta_1,1.9186866268224732,1.5858745146798265,2.240399914639316
beta_0,-10.915171301896684,-12.822404299484957,-9.07447447529875
n_sc__5,346.16684216684286,298.66006303078717,398.1403150819296
n_sc__4,346.1814094593805,297.5431786032053,397.0158102031254
n_sc__3,346.2104248680998,297.71768401529255,396.8717663097493
n_sc__2,346.16352342578784,297.8724547677683,397.32611751315466
n_sc__1,346.171494553554,298.26404566204855,397.7646533716773
n_sc__0,346.1771529826608,298.86584310459017,398.5240194152083
sigma_I_A__5,29880.88091620688,28715.74566570511,31041.651826523306
sigma_I_A__4,18810.509641517987,18077.941302407206,19556.803692144604
sigma_I_A__3,16394.65726755923,15709.588075008924,17086.14174919893
sigma_I_A__2,19033.912743877205,18315.266263865717,19824.048730992294
sigma_I_A__1,20853.509903328726,20025.07318876446,21708.35263259917
sigma_I_A__0,26902.00967316095,25926.20521570185,27980.383237324746
sigma_A__5,2.0053204216346154,1.8290016180812707,2.209448576326015
sigma_A__4,1.4228982913777828,1.284877357826748,1.5743962712773902
sigma_A__3,2.2443426024573947,1.9347963732409645,2.6035213372949224
sigma_A__2,1.9368399246287624,1.7357470268062523,2.1596772438235
sigma_A__1,1.813018415616534,1.6198928076587584,2.0173177591020712
sigma_A__0,1.7772878972718784,1.6346418368647933,1.93907904988454
avg_I_A__5,254269.33922515975,250238.30978645507,258100.90209315854
avg_I_A__4,188979.21345604432,186243.33279136737,191667.5160007624
avg_I_A__3,203457.75963500192,199708.67411228665,206944.67950325506
avg_I_A__2,203440.85792535613,200490.6108369199,206368.92715965063
avg_I_A__1,208421.60924312889,205169.0830540438,211530.1228751925
avg_I_A__0,214456.11477117083,211236.57194240458,217772.83028959678
avg_A__5,5.703394703557075,5.43519104502711,5.963915321483809
avg_A__4,5.634412742224925,5.434419922955666,5.837968766879631
avg_A__3,5.164459112954992,4.700227326573959,5.5766541537015675
avg_A__2,5.596546061292779,5.313313430697839,5.881598523783533
avg_A__1,5.007562852490464,4.736620542062041,5.283330205028884
avg_A__0,5.046636374080947,4.83402578549146,5.253445063859012
alpha__5,4187.489811694297,3593.630781909029,4860.410460139123
alpha__4,3076.815377428762,2652.0892035605143,3574.7070658766042
alpha__3,3033.630873283483,2561.998795450361,3587.2354124259355
alpha__2,3289.2514036976913,2824.1643575735875,3823.0218197016516
alpha__1,3013.7137952863814,2566.359947570136,3505.468919360409
alpha__0,3124.6467927845997,2685.312900743519,3636.116756716534
hyper_A_sigma,0.4209405048140797,0.15234230487028352,0.9623439895404099
hyper_A_mu,5.359820276178668,4.899161952581829,5.818280087419848
hyper_alpha_sigma,528.8308603252344,248.194319495031,1053.5164465470693
hyper_alpha_mu,3289.314795515432,2620.9121672800206,3993.837831115112
