area,date,rbs,survival,scaled_intensity,beta_0_median,beta_0_min,beta_0_max,beta_1_median,beta_1_min,beta_1_max,effective_channels,minimum_channels,maximum_channels,calibration_factor,minimum_calibration_factor,maximum_calibration_factor
10.0864,20170517,sd2,1,208915.75555490667,-10.915171301896684,-12.822404299484957,-9.07447447529875,1.9186866268224732,1.5858745146798265,2.240399914639316,339.87319616660034,268.3262156701926,420.3882148545664,3289.314795515432,2620.9121672800206,3993.837831115112
11.0336,20170517,sd2,1,161143.64788827673,-10.915171301896684,-12.822404299484957,-9.07447447529875,1.9186866268224732,1.5858745146798265,2.240399914639316,262.15546311603947,206.9689052522769,324.2593661304853,3289.314795515432,2620.9121672800206,3993.837831115112
11.0336,20170517,sd2,1,161143.64788827673,-10.915171301896684,-12.822404299484957,-9.07447447529875,1.9186866268224732,1.5858745146798265,2.240399914639316,262.15546311603947,206.9689052522769,324.2593661304853,3289.314795515432,2620.9121672800206,3993.837831115112
32.512,20170517,sd2,0,196539.2134175878,-10.915171301896684,-12.822404299484957,-9.07447447529875,1.9186866268224732,1.5858745146798265,2.240399914639316,319.7385015739006,252.43009186675525,395.4836668880422,3289.314795515432,2620.9121672800206,3993.837831115112
13.0048,20170517,sd2,0,158493.88850102248,-10.915171301896684,-12.822404299484957,-9.07447447529875,1.9186866268224732,1.5858745146798265,2.240399914639316,257.84471982323953,203.56562000492923,318.92741969282577,3289.314795515432,2620.9121672800206,3993.837831115112
21.8624,20170517,sd2,0,111627.36321370419,-10.915171301896684,-12.822404299484957,-9.07447447529875,1.9186866268224732,1.5858745146798265,2.240399914639316,181.6002273946283,143.3714171380591,224.62081821300552,3289.314795515432,2620.9121672800206,3993.837831115112
6.4256,20170517,sd2,1,101259.27131499106,-10.915171301896684,-12.822404299484957,-9.07447447529875,1.9186866268224732,1.5858745146798265,2.240399914639316,164.7329666061592,130.0548970148494,203.75775006780486,3289.314795515432,2620.9121672800206,3993.837831115112
6.1696,20170517,sd2,1,202198.2715169869,-10.915171301896684,-12.822404299484957,-9.07447447529875,1.9186866268224732,1.5858745146798265,2.240399914639316,328.9449022995259,259.6984457543606,406.87103844288606,3289.314795515432,2620.9121672800206,3993.837831115112
6.1696,20170517,sd2,1,202198.2715169869,-10.915171301896684,-12.822404299484957,-9.07447447529875,1.9186866268224732,1.5858745146798265,2.240399914639316,328.9449022995259,259.6984457543606,406.87103844288606,3289.314795515432,2620.9121672800206,3993.837831115112
7.6288,20170517,sd2,0,164117.35028106032,-10.915171301896684,-12.822404299484957,-9.07447447529875,1.9186866268224732,1.5858745146798265,2.240399914639316,266.9932109153815,210.7882548626767,330.24316298242985,3289.314795515432,2620.9121672800206,3993.837831115112
7.6288,20170517,sd2,0,164117.35028106032,-10.915171301896684,-12.822404299484957,-9.07447447529875,1.9186866268224732,1.5858745146798265,2.240399914639316,266.9932109153815,210.7882548626767,330.24316298242985,3289.314795515432,2620.9121672800206,3993.837831115112
7.6288,20170517,sd2,0,164117.35028106032,-10.915171301896684,-12.822404299484957,-9.07447447529875,1.9186866268224732,1.5858745146798265,2.240399914639316,266.9932109153815,210.7882548626767,330.24316298242985,3289.314795515432,2620.9121672800206,3993.837831115112
14.8224,20170517,sd2,0,157334.66243053973,-10.915171301896684,-12.822404299484957,-9.07447447529875,1.9186866268224732,1.5858745146798265,2.240399914639316,255.95884066296202,202.0767387868867,316.5947809835589,3289.314795515432,2620.9121672800206,3993.837831115112
5.9904,20170517,sd2,0,155620.99760222633,-10.915171301896684,-12.822404299484957,-9.07447447529875,1.9186866268224732,1.5858745146798265,2.240399914639316,253.1709765269606,199.8757501774489,313.14647955641067,3289.314795515432,2620.9121672800206,3993.837831115112
7.6288,20170517,sd2,1,164117.35028106032,-10.915171301896684,-12.822404299484957,-9.07447447529875,1.9186866268224732,1.5858745146798265,2.240399914639316,266.9932109153815,210.7882548626767,330.24316298242985,3289.314795515432,2620.9121672800206,3993.837831115112
