parameter,median,hpd_min,hpd_max
n_sr__244,82.77198460722545,64.90165888576642,103.10669163560723
n_sr__243,129.08503548825422,101.21580363538125,160.79753327186756
n_sr__242,165.63055430068448,129.87120929011846,206.32123983438487
n_sr__241,148.79521986358168,116.67059391222813,185.34994568666488
n_sr__240,100.23498360267368,78.59442714912552,124.85984955492845
n_sr__239,148.79521986358168,116.67059391222813,185.34994568666488
n_sr__238,113.79999486192804,89.2307763644717,141.75739574254743
n_sr__237,113.79999486192804,89.2307763644717,141.75739574254743
n_sr__236,165.63055430068448,129.87120929011846,206.32123983438487
n_sr__235,162.62121863333851,127.51158389413865,202.57259654458764
n_sr__234,110.3431157869093,86.52023139444537,137.45126044204832
n_sr__233,101.80321000589362,79.82407623341905,126.81334429036215
n_sr__232,176.97018654227685,138.76263489899074,220.44669508767106
n_sr__231,95.26328701858418,74.69611110275711,118.66674944945183
n_sr__230,127.62804044763178,100.07337125837049,158.9825962604992
n_sr__229,127.62804044763178,100.07337125837049,158.9825962604992
n_sr__228,98.34061230085749,77.10904727552602,122.50008545616288
n_sr__227,98.34061230085749,77.10904727552602,122.50008545616288
n_sr__226,172.6371306350548,135.36507813195232,215.04913139041506
n_sr__225,121.62603631243661,95.36718924688599,151.50607153417064
n_sr__224,376.77593614537363,295.43067500567986,469.33899734557156
n_sr__223,377.2955274354489,295.83808745118904,469.9862373408015
n_sr__222,377.2955274354489,295.83808745118904,469.9862373408015
n_sr__221,506.22268852772794,396.93010149468125,630.587110997218
n_sr__220,642.5521550716725,503.8262762777276,800.4088246421785
n_sr__219,642.5521550716725,503.8262762777276,800.4088246421785
n_sr__218,347.12107549979856,272.1782465535047,432.3987863963067
n_sr__217,347.12107549979856,272.1782465535047,432.3987863963067
n_sr__216,430.1670330647621,337.2947281178794,535.846758302093
n_sr__215,441.48794482273513,346.17147496258036,549.9488939848629
n_sr__214,538.8479751178697,422.5116461606879,671.2274965085184
n_sr__213,479.5779983439632,376.0379530022954,597.3965832173162
n_sr__212,538.8479751178697,422.5116461606879,671.2274965085184
n_sr__211,508.76177072958194,398.9210003202878,633.7499730074297
n_sr__210,499.91229527036444,391.98211102945453,622.726434769943
n_sr__209,435.37930018017113,341.38167594148206,542.3395302314007
n_sr__208,572.5757031985097,448.95761714071074,713.2411618239273
n_sr__207,483.2196640018208,378.8933894573209,601.9329018740024
n_sr__206,486.0503203202202,381.1129120611508,605.4589694140346
n_sr__205,476.361346685312,373.5157707724653,593.3896923321754
n_sr__204,715.9196430601289,561.3538528041059,891.8006040709463
n_sr__203,715.9196430601289,561.3538528041059,891.8006040709463
n_sr__202,438.61314782853356,343.91734157712557,546.3678416686396
n_sr__201,438.61314782853356,343.91734157712557,546.3678416686396
n_sr__200,604.8255190142811,474.24475451135777,753.4138341405412
n_sr__199,532.3376220755605,417.40686687597105,663.1177361015688
n_sr__198,532.3376220755605,417.40686687597105,663.1177361015688
n_sr__197,532.3376220755605,417.40686687597105,663.1177361015688
n_sr__196,661.7914699570306,518.9118569583238,824.3746884133345
n_sr__195,661.7914699570306,518.9118569583238,824.3746884133345
n_sr__194,530.7975129787617,416.1992646211548,661.1992662898039
n_sr__193,397.83845450603945,311.94583274178893,495.57597349139803
n_sr__192,470.81672767197574,369.1682252404512,586.4829191581624
n_sr__191,619.9945727099429,486.13883622568903,772.309490070797
n_sr__190,347.85937068519735,272.75714510845825,433.31845957290375
n_sr__189,358.8384586749519,281.36586733457307,446.9947951733069
n_sr__188,358.8384586749519,281.36586733457307,446.9947951733069
n_sr__187,535.1207884770029,419.58915255228885,666.5846468115852
n_sr__186,398.69025816737764,312.61373349260646,496.6370409269614
n_sr__185,739.7715151658415,580.0561477235484,921.5121983235863
n_sr__184,398.69025816737764,312.61373349260646,496.6370409269614
n_sr__183,485.201174361276,380.44709521946055,604.4012126022591
n_sr__182,485.201174361276,380.44709521946055,604.4012126022591
n_sr__181,485.201174361276,380.44709521946055,604.4012126022591
n_sr__180,490.899612472498,384.91525057699073,611.4995938229877
n_sr__179,617.5606564311422,484.2303981855379,769.2776302402515
n_sr__178,617.5606564311422,484.2303981855379,769.2776302402515
n_sr__177,556.3221345789516,436.21316536480305,692.9945567003784
n_sr__176,692.6544308504199,543.1115589421838,862.8197952559063
n_sr__175,556.3221345789516,436.21316536480305,692.9945567003784
n_sr__174,458.16366908288614,359.24693971966127,570.7213663044612
n_sr__173,440.26061885299623,345.20912650847936,548.4200491601467
n_sr__172,669.4256895613028,524.8978619933201,833.8844172225608
n_sr__171,547.686139096967,429.4416661000403,682.2369443590436
n_sr__170,440.26061885299623,345.20912650847936,548.4200491601467
n_sr__169,498.78044632913554,391.094626281536,621.3165229463331
n_sr__168,443.9069101841895,348.0681899621128,552.9621298856838
n_sr__167,603.6570691581776,473.32857092163476,751.9583296050802
n_sr__166,465.29884167525336,364.8416411138388,579.609446537635
n_sr__165,463.67307451012215,363.5668742168057,577.5842749223606
n_sr__164,739.0389502933388,579.4817423170274,920.5996632337169
n_sr__163,739.0389502933388,579.4817423170274,920.5996632337169
n_sr__162,739.0389502933388,579.4817423170274,920.5996632337169
n_sr__161,689.7742751363048,540.8532237750086,859.2320677356956
n_sr__160,664.3652480821669,520.9299609184728,827.5807701419068
n_sr__159,599.5973695421683,470.145353303896,746.9012780141662
n_sr__158,461.60814151016984,361.94775661535135,575.0120469990532
n_sr__157,461.60814151016984,361.94775661535135,575.0120469990532
n_sr__156,461.01192007226734,361.4802583359909,574.2693510224367
n_sr__155,447.19776559134687,350.6485554818138,557.06145425604
n_sr__154,493.3508613980848,386.8372791760084,614.5530444354371
n_sr__153,540.8739379850081,424.1002072123793,673.7511804530131
n_sr__152,493.3508613980848,386.8372791760084,614.5530444354371
n_sr__151,540.8739379850081,424.1002072123793,673.7511804530131
n_sr__150,509.9113047610563,399.82235197860984,635.1819146416709
n_sr__149,451.62412527312904,354.11927190278584,562.5752437941727
n_sr__148,234.59054043595876,183.94285585213726,292.2227203822465
n_sr__147,234.59054043595876,183.94285585213726,292.2227203822465
n_sr__146,502.47859596787146,393.9943519254323,625.9232020809807
n_sr__145,502.47859596787146,393.9943519254323,625.9232020809807
n_sr__144,502.47859596787146,393.9943519254323,625.9232020809807
n_sr__143,502.47859596787146,393.9943519254323,625.9232020809807
n_sr__142,502.47859596787146,393.9943519254323,625.9232020809807
n_sr__141,502.47859596787146,393.9943519254323,625.9232020809807
n_sr__140,516.2390304549004,404.7839328378021,643.0641813888783
n_sr__139,516.2390304549004,404.7839328378021,643.0641813888783
n_sr__138,516.2390304549004,404.7839328378021,643.0641813888783
n_sr__137,516.2390304549004,404.7839328378021,643.0641813888783
n_sr__136,327.67280157631535,256.92882072315354,408.17262833342085
n_sr__135,327.67280157631535,256.92882072315354,408.17262833342085
n_sr__134,327.67280157631535,256.92882072315354,408.17262833342085
n_sr__133,327.67280157631535,256.92882072315354,408.17262833342085
n_sr__132,314.70161138117146,246.7580876498506,392.01478804550334
n_sr__131,106.26478659009196,83.32240628958985,132.37100251564806
n_sr__130,106.26478659009196,83.32240628958985,132.37100251564806
n_sr__129,199.74256843635516,156.6184996425897,248.81359928723586
n_sr__128,199.74256843635516,156.6184996425897,248.81359928723586
n_sr__127,278.38637125386106,218.28324391761933,346.7779330486405
n_sr__126,142.56648391132768,111.7866310837301,177.59098762668606
n_sr__125,220.03024831469952,172.5261051602783,274.0853813176472
n_sr__124,296.1456782906952,232.2083478380053,368.9001934124337
n_sr__123,270.01446435082374,211.71881697264925,336.3492882897938
n_sr__122,270.01446435082374,211.71881697264925,336.3492882897938
n_sr__121,230.5171229495103,180.74888202803112,287.14858083284065
n_sr__120,230.5171229495103,180.74888202803112,287.14858083284065
n_sr__119,384.9353271526569,301.82846786256465,479.50291713696515
n_sr__118,384.9353271526569,301.82846786256465,479.50291713696515
n_sr__117,369.852533010544,290.00202241606763,460.7147122631337
n_sr__116,270.01446435082374,211.71881697264925,336.3492882897938
n_sr__115,109.91793526828667,86.18684660108245,136.9216252420333
n_sr__114,305.89802491755444,239.85518000127476,381.04841241612974
n_sr__113,323.6970397588034,253.81141888102474,403.22013565513066
n_sr__112,274.9259406599524,215.5699141953775,342.4673737227328
n_sr__111,274.9259406599524,215.5699141953775,342.4673737227328
n_sr__110,310.4451229617421,243.42056758482,386.7126022758229
n_sr__109,513.6615905038923,402.7629576335387,639.8535382286478
n_sr__108,513.6615905038923,402.7629576335387,639.8535382286478
n_sr__107,253.3957724106106,198.68807135806122,315.6478594984255
n_sr__106,267.23027985432395,209.5357330062042,332.8811093679103
n_sr__105,253.3957724106106,198.68807135806122,315.6478594984255
n_sr__104,256.18611195035123,200.87598150474994,319.12370558146796
n_sr__103,267.23027985432395,209.5357330062042,332.8811093679103
n_sr__102,267.23027985432395,209.5357330062042,332.8811093679103
n_sr__101,267.23027985432395,209.5357330062042,332.8811093679103
n_sr__100,329.2369794601822,258.15529535629315,410.12107994419716
n_sr__99,329.2369794601822,258.15529535629315,410.12107994419716
n_sr__98,164.8792365036906,129.2820996824814,205.3853447633341
n_sr__97,181.76147409102387,142.51949190306038,226.41506482255667
n_sr__96,258.07366562276314,202.35601566312823,321.47497715445917
n_sr__95,320.0224041759453,250.9301306497489,398.6427473067318
n_sr__94,262.388236516029,205.7390782981729,326.84951459901737
n_sr__93,262.388236516029,205.7390782981729,326.84951459901737
n_sr__92,340.1749767913359,266.73179832464166,423.74623008752127
n_sr__91,340.1749767913359,266.73179832464166,423.74623008752127
n_sr__90,351.6952633877795,275.7648753312715,438.0967212988875
n_sr__89,407.87526365857224,319.81571247235615,508.0785393197557
n_sr__88,407.87526365857224,319.81571247235615,508.0785393197557
n_sr__87,266.60258019433024,209.0435525974712,332.09920187119076
n_sr__86,266.60258019433024,209.0435525974712,332.09920187119076
n_sr__85,280.2781488228735,219.76659004076004,349.1344662087056
n_sr__84,380.64111003189,298.4613646563779,474.1537338041228
n_sr__83,351.6952633877795,275.7648753312715,438.0967212988875
n_sr__82,543.2231868375238,425.9422573744875,676.6775724944878
n_sr__81,543.2231868375238,425.9422573744875,676.6775724944878
n_sr__80,260.1987745086104,204.02231728267807,324.1221644561157
n_sr__79,209.36199165134838,164.16110632454686,260.7962394020909
n_sr__78,260.1987745086104,204.02231728267807,324.1221644561157
n_sr__77,260.1987745086104,204.02231728267807,324.1221644561157
n_sr__76,274.8655218983818,215.52253973803712,342.3921118011077
n_sr__75,407.87526365857224,319.81571247235615,508.0785393197557
n_sr__74,280.2781488228735,219.76659004076004,349.1344662087056
n_sr__73,212.74531125217334,166.81397318132514,265.01074377144147
n_sr__72,358.51769761483547,281.1143580224998,446.59523230344143
n_sr__71,227.85088116741912,178.65827715164212,283.82731977384157
n_sr__70,262.83924927427927,206.0927181961165,327.41132828041344
n_sr__69,281.5148733523103,220.73630792207035,350.67501855017616
n_sr__68,324.7265570284211,254.61866518503447,404.50257584495716
n_sr__67,342.64568985543946,268.66908878894515,426.82392662010324
n_sr__66,423.29988026704376,331.9101815166487,527.2925426542645
n_sr__65,315.9055783438878,247.70212026541176,393.51453522389124
n_sr__64,315.9055783438878,247.70212026541176,393.51453522389124
n_sr__63,315.9055783438878,247.70212026541176,393.51453522389124
n_sr__62,315.9055783438878,247.70212026541176,393.51453522389124
n_sr__61,287.72205692185014,225.60337148933007,358.40712942400785
n_sr__60,312.79992337087214,245.2669707322453,389.6459097324425
n_sr__59,152.71183895929295,119.74162184204704,190.22876596954083
n_sr__58,178.2789285400712,139.78882180405756,222.07695752776448
n_sr__57,264.23758411992617,207.18915501095074,329.15319396622
n_sr__56,264.23758411992617,207.18915501095074,329.15319396622
n_sr__55,264.388943339026,207.30783604117917,329.34173781235336
n_sr__54,291.2079934862684,228.33670048796262,362.7494608071965
n_sr__53,264.388943339026,207.30783604117917,329.34173781235336
n_sr__52,264.388943339026,207.30783604117917,329.34173781235336
n_sr__51,316.6826745650296,248.3114427808171,394.48254173992046
n_sr__50,316.6826745650296,248.3114427808171,394.48254173992046
n_sr__49,4.371105172683924,3.427391263088995,5.4449605779705665
n_sr__48,63.636460657459324,49.897460860536015,79.27011726159998
n_sr__47,87.00092634628918,68.21757955021472,108.37456329416028
n_sr__46,48.16126841013856,37.763335368761894,59.993113301651974
n_sr__45,90.92008196612022,71.29059637306261,113.25654325251692
n_sr__44,90.92008196612022,71.29059637306261,113.25654325251692
n_sr__43,75.5928595107763,59.27249425574119,94.16386102636731
n_sr__42,75.5928595107763,59.27249425574119,94.16386102636731
n_sr__41,80.96963700490693,63.488434956989884,100.86155882485899
n_sr__40,80.96963700490693,63.488434956989884,100.86155882485899
n_sr__39,80.96963700490693,63.488434956989884,100.86155882485899
n_sr__38,80.96963700490693,63.488434956989884,100.86155882485899
n_sr__37,68.89928889274849,54.02405374727104,85.8258717304829
n_sr__36,66.78883217901262,52.36924092167517,83.19693622016453
n_sr__35,68.45992953692495,53.67955130269101,85.27857435887726
n_sr__34,77.26371702724853,60.58261657666151,96.24520040146427
n_sr__33,77.26371702724853,60.58261657666151,96.24520040146427
n_sr__32,85.49727226844388,67.03856173995446,106.5015044558745
n_sr__31,12.05505687112828,9.45239132070037,15.016639233181193
n_sr__30,90.86701579138591,71.24898709200787,113.19044023782448
n_sr__29,80.34433645894742,62.99813569779579,100.08263983581017
n_sr__28,82.75402875615336,64.88757967132192,103.08432454596539
n_sr__27,69.298204150191,54.33684390309148,86.32278904656563
n_sr__26,69.298204150191,54.33684390309148,86.32278904656563
n_sr__25,82.75402875615336,64.88757967132192,103.08432454596539
n_sr__24,82.75402875615336,64.88757967132192,103.08432454596539
n_sr__23,63.11473631697612,49.4883758864458,78.62022018654186
n_sr__22,49.66746968515786,38.944350440811725,61.86934511053646
n_sr__21,49.66746968515786,38.944350440811725,61.86934511053646
n_sr__20,57.798001093514756,45.319514435358805,71.99731532573767
n_sr__19,62.27254799644105,48.82801454128395,77.57113030574976
n_sr__18,79.70723571989083,62.498583886415034,99.2890216840353
n_sr__17,101.32375479018029,79.44813455449366,126.21610065395284
n_sr__16,923.9091531862565,724.4387939478904,1150.8871825283586
n_sr__15,281.67802121533134,220.86423244875627,350.87824717255785
n_sr__14,536.0383715368278,420.30863104529226,667.7276537607162
n_sr__13,604.0215166920057,473.614334874674,752.4123114645956
n_sr__12,604.0215166920057,473.614334874674,752.4123114645956
n_sr__11,506.1691860525107,396.8881501096496,630.5204644955044
n_sr__10,545.7654640683128,427.9356614279082,679.8444144607768
n_sr__9,871.8610281983777,683.6277674920602,1086.0523232604282
n_sr__8,871.8610281983777,683.6277674920602,1086.0523232604282
n_sr__7,351.4772714933754,275.5939475030019,437.82517503668237
n_sr__6,931.2262112425403,730.1761120546116,1160.001832276931
n_sr__5,599.7207696951009,470.24211158110893,747.054994051985
n_sr__4,599.7207696951009,470.24211158110893,747.054994051985
n_sr__3,599.7207696951009,470.24211158110893,747.054994051985
n_sr__2,599.7207696951009,470.24211158110893,747.054994051985
n_sr__1,480.72210725938834,376.9350508175701,598.8217669398047
n_sr__0,494.5013744943602,387.739398520765,615.9862056626724
beta_1__1,2.1797207585784872,1.6932660501351666,2.6832838372046295
beta_1__0,1.5624861693041816,1.0756466615209281,2.083464991058694
beta_0__1,-12.87740675417821,-15.817689227507463,-10.022165793696395
beta_0__0,-8.460494132121195,-11.388361250736743,-5.664902887567494
n_sc__5,346.51148991433945,294.4965155993409,396.9769620373331
n_sc__4,346.6019870719572,294.5749865797748,397.4774039783024
n_sc__3,346.4697220061928,295.3077114920697,397.63262408293684
n_sc__2,346.58791410456814,296.1207737233065,399.0483355794975
n_sc__1,346.5099299017704,294.6226850582423,397.4238881386929
n_sc__0,346.38590070482246,296.6924340155744,399.66067635501196
sigma_I_A__5,29883.10136043731,28748.89031890387,31099.825718335553
sigma_I_A__4,18807.76213009831,18052.98735522352,19541.51969300667
sigma_I_A__3,16402.775018391367,15711.919407195019,17065.368948235886
sigma_I_A__2,19031.455464452585,18299.06246013461,19806.380344215024
sigma_I_A__1,20858.987834254192,20039.80786085489,21702.656860899137
sigma_I_A__0,26900.971391821422,25866.803195061115,27936.54912742623
sigma_A__5,2.0065574126780006,1.8236103584454881,2.19501710050566
sigma_A__4,1.4232623152676784,1.284240773241883,1.5757057618972106
sigma_A__3,2.249070409803859,1.9206677712621454,2.5993388799467882
sigma_A__2,1.9360323474382028,1.7384158894196735,2.1613933573635493
sigma_A__1,1.813364669082679,1.6346918629680298,2.0268390972326427
sigma_A__0,1.7789865788905614,1.6284135990322897,1.9391390388751764
avg_I_A__5,254269.77670062543,250337.60081411255,258316.91317324614
avg_I_A__4,188986.31136404973,186187.29290375666,191546.30214193725
avg_I_A__3,203460.11381416878,199682.3271382955,207021.2962127701
avg_I_A__2,203430.34606360286,200492.03633694362,206445.342725361
avg_I_A__1,208424.61472165276,205146.70326059873,211603.78289684388
avg_I_A__0,214429.3066843936,211337.57622255394,217824.47836340635
avg_A__5,5.704549180717688,5.440164994605406,5.959628347884749
avg_A__4,5.635726887335743,5.4270483452387,5.835243698226855
avg_A__3,5.166165981137251,4.7192762500737135,5.586549057207649
avg_A__2,5.59492497249305,5.316404266817767,5.880428056840216
avg_A__1,5.01032144916153,4.735148327661454,5.282625121299248
avg_A__0,5.047566735855542,4.838466897953568,5.273021612465167
alpha__5,4184.962550698931,3551.067651715822,4868.509640461091
alpha__4,3072.419303942469,2645.50157108792,3595.392650520378
alpha__3,3031.6670427764398,2552.3748284956782,3610.7409837658834
alpha__2,3286.142201155157,2794.2787798615204,3848.365387397355
alpha__1,3014.063808998395,2578.5686447510056,3545.4364865224516
alpha__0,3121.0488242203937,2640.7959829363053,3624.077847871873
hyper_A_sigma,0.4136757236492977,0.1435548799427922,0.9586851529232101
hyper_A_mu,5.359095301327688,4.885336761772713,5.789773526023338
hyper_alpha_sigma,530.6744100729363,245.55261640894116,1056.1453588765705
hyper_alpha_mu,3286.7848124373604,2615.1825599557064,4049.82407277533
