area,date,eccentricity,exposure_ms,intensity,mean_bg,rbs,replicate_number,scaled_intensity,experiment,effective_channels
7.04,20180410,0.9880691832049604,25.0,115205.17654968586,81307.12823068872,mlg910,3.0,135592.19327598857,cal,201.39916238426176
4.1984,20180410,0.9730719728658382,25.0,131586.47262452502,81307.12823068872,mlg910,3.0,201117.37757534522,cal,298.7256891858734
5.2352,20180410,0.9783067005123104,25.0,135899.03060122006,81307.12823068872,mlg910,3.0,218367.60948212538,cal,324.34797740926933
4.8384,20180410,0.9771040277138001,25.0,138970.916034117,81307.12823068872,mlg910,3.0,230655.1512137131,cal,342.59903267073526
8.2944,20180410,0.9283107125488842,25.0,130825.74143569762,81307.12823068872,mlg910,3.0,198074.45282003563,cal,294.205941535872
3.6992,20180410,0.9610699233964348,25.0,142000.50057052146,83234.94264279072,mlg910,3.0,235062.231710923,cal,349.14500186891377
6.4128,20180410,0.9830977780838948,25.0,129454.76804303186,83234.94264279072,mlg910,3.0,184879.30160096457,cal,274.6067866077897
4.0704,20180410,0.9629527973354324,25.0,131141.7706411978,83234.94264279072,mlg910,3.0,191627.31199362833,cal,284.62980937928904
5.3632,20180410,0.9549286112218224,25.0,146662.28559649034,83234.94264279072,mlg910,3.0,253709.37181479848,cal,376.84215984716406
7.4239999999999995,20180410,0.9873290074351688,25.0,130723.74963901713,83234.94264279072,mlg910,3.0,189955.22798490565,cal,282.14621271596627
5.6192,20180410,0.9380521404702236,25.0,131505.40822235632,82859.88164706013,mlg910,3.0,194582.10630118474,cal,289.01865422486486
11.6736,20180410,0.9577454386210412,25.0,160419.83866694255,82859.88164706013,mlg910,3.0,310239.8280795297,cal,460.80854659734547
4.6208,20180410,0.9666493266712138,25.0,132656.99819231895,82859.88164706013,mlg910,3.0,199188.46618103527,cal,295.86061908307806
3.4048000000000003,20180410,0.9555877050071274,25.0,101055.50549425007,82859.88164706013,mlg910,3.0,72782.49538875977,cal,108.1060292143559
3.4688000000000008,20180410,0.952996752568512,25.0,126909.1776004222,82859.88164706013,mlg910,3.0,176197.1838134483,cal,261.71097595762797
4.0064,20180410,0.9770675686175614,25.0,127168.1434455239,82859.88164706013,mlg910,3.0,177233.04719385513,cal,263.24957498842787
4.736,20180410,0.9783346186449734,25.0,103277.06967834446,82859.88164706013,mlg910,3.0,81668.75212513731,cal,121.30505358440323
5.44,20180410,0.9817725362419868,25.0,121196.73236922699,82136.2306521174,mlg910,3.0,156242.00686843833,cal,232.0709515221914
7.6032,20180410,0.932515390734292,25.0,148950.88708638627,82136.2306521174,mlg910,3.0,267258.62573707546,cal,396.9672741693725
7.5392,20180410,0.9462529414933188,25.0,167219.90808886162,82136.2306521174,mlg910,3.0,340334.70974697685,cal,505.5093793919033
3.5584000000000002,20180410,0.9664113314879466,25.0,129054.9063100575,82136.2306521174,mlg910,3.0,187674.7026317604,cal,278.75887982590325
5.0304,20180410,0.949933033227022,25.0,124174.18106352385,82136.2306521174,mlg910,3.0,168151.8016456258,cal,249.76092787217036
6.2592,20180410,0.9808342858929128,25.0,122924.54209004744,81766.36765735457,mlg910,3.0,164632.6977307715,cal,244.53389699619487
4.5184,20180410,0.9684093758268774,25.0,129317.27788194518,81766.36765735457,mlg910,3.0,190203.64089836244,cal,282.515187886932
4.5056,20180410,0.9637847839463476,25.0,127326.58355732885,81766.36765735457,mlg910,3.0,182240.86359989713,cal,270.6878352981357
5.0176,20180410,0.9715926784277584,25.0,135085.320086188,81766.36765735457,mlg910,3.0,213275.80971533374,cal,316.7849740881791
7.3856,20180410,0.9741517613685854,25.0,129808.92746636574,81766.36765735457,mlg910,3.0,192170.2392360447,cal,285.4362355400909
7.552,20180410,0.9187404217224608,25.0,116097.03680201455,81766.36765735457,mlg910,3.0,137322.67657863995,cal,203.96950127511926
5.184,20180410,0.9706267222636872,25.0,134679.00929371314,80579.38372611001,mlg910,3.0,216398.50227041251,cal,321.4232032500626
6.1696,20180410,0.9813223200943598,25.0,122152.03120490733,80579.38372611001,mlg910,3.0,166290.58991518925,cal,246.99641411608184
6.656,20180410,0.9693836705201458,25.0,131349.2776218291,80579.38372611001,mlg910,3.0,203079.57558287636,cal,301.6402008963262
5.888,20180410,0.9779736598962424,25.0,99431.2835835192,80956.18791966714,mlg910,3.0,73900.38265540823,cal,109.76646079012349
6.6176,20180410,0.9841018747439462,25.0,137920.17654965035,80956.18791966714,mlg910,3.0,227855.95451993286,cal,338.4413016402426
4.0576,20180410,0.96897900648994,25.0,129516.3852151686,80956.18791966714,mlg910,3.0,194240.78918200586,cal,288.5116856431994
6.3616,20180410,0.9513798532932679,25.0,129378.03334928125,80956.18791966714,mlg910,3.0,193687.38171845645,cal,287.6896928947734
5.8368,20180410,0.9842454420833848,25.0,140017.68483195323,80956.18791966714,mlg910,3.0,236245.98764914437,cal,350.9032701634602
5.4144,20180410,0.979681184742313,25.0,131944.67608707485,80956.18791966714,mlg910,3.0,203953.95266963087,cal,302.9389394787305
7.4624,20180410,0.9257939623025321,25.0,166890.55636919907,83929.17360227433,mlg910,3.0,331845.53106769896,cal,492.90014700153336
4.7488,20180410,0.96495140742996,25.0,143577.18240849776,83929.17360227433,mlg910,3.0,238592.0352248937,cal,354.38792518122966
3.8784,20180410,0.9696338024000388,25.0,127094.43319062216,83929.17360227433,mlg910,3.0,172661.03835339134,cal,256.45863276206666
4.5568,20180410,0.9749310471238416,25.0,146628.63592926326,83929.17360227433,mlg910,3.0,250797.84930795574,cal,372.5175879085162
6.5152,20180410,0.9601411734203122,25.0,109365.15432535404,83929.17360227433,mlg910,3.0,101743.92289231886,cal,151.12330845252743
5.12,20180410,0.9817977786164128,25.0,108647.98053715231,83929.17360227433,mlg910,3.0,98875.22773951193,cal,146.86234927079096
8.1408,20180410,0.9428622983785414,25.0,95747.65231713963,82840.87477302691,mlg910,3.0,51627.110176450864,cal,76.68329934521736
4.2496,20180410,0.975079738093642,25.0,136099.6545589036,82840.87477302691,mlg910,3.0,213035.11914350674,cal,316.42746914347276
7.6672,20180410,0.7946520629818697,25.0,136843.55122324429,82840.87477302691,mlg910,3.0,216010.7058008695,cal,320.8471974915116
6.9888,20180410,0.9695072435311204,25.0,137101.89244503755,82840.87477302691,mlg910,3.0,217044.07068804256,cal,322.3820854351733
5.1328,20180410,0.9783610698664226,25.0,139215.7408363748,82840.87477302691,mlg910,3.0,225499.46425339163,cal,334.9411357797932
6.1184,20180410,0.96057687897312,25.0,137215.70944576286,82840.87477302691,mlg910,3.0,217499.33869094378,cal,323.05830869131626
6.6304,20180410,0.9625496728414128,25.0,115239.83690193685,82840.87477302691,mlg910,3.0,129595.8485156398,cal,192.49261118154323
3.8144,20180410,0.9430877173348772,25.0,136614.4995866588,82840.87477302691,mlg910,3.0,215094.49925452762,cal,319.48632835483016
6.4256,20180410,0.9491405957608846,25.0,135962.65987441962,82840.87477302691,mlg910,3.0,212487.14040557086,cal,315.6135398444604
6.2464,20180410,0.9850894666851714,25.0,116041.41168540595,82840.87477302691,mlg910,3.0,132802.14764951618,cal,197.2550237092447
5.7216,20180410,0.9682257655387564,25.0,132401.46379181775,83633.28445831338,mlg910,3.0,195072.71733401745,cal,289.7473735462484
4.224,20180410,0.9672386055995378,25.0,125949.56428294662,83633.28445831338,mlg910,3.0,169265.11929853295,cal,251.4145720632244
7.8336,20180410,0.9824009125328904,25.0,145474.31665856545,83633.28445831338,mlg910,3.0,247364.12880100828,cal,367.4173795760698
4.9792,20180410,0.9808769676114862,25.0,148153.56735522562,83633.28445831338,mlg910,3.0,258081.13158764894,cal,383.335666111239
3.9936,20180410,0.9733360262983539,25.0,157478.31208705856,83633.28445831338,mlg910,3.0,295380.1105149807,cal,438.73696121723907
5.2096,20180410,0.9711329502685718,25.0,141814.58327353187,85751.28452679589,mlg910,3.0,224253.1949869439,cal,333.09001455884703
4.5696,20180410,0.9716677785118464,25.0,107283.12063399807,85751.28452679589,mlg910,3.0,86127.34442880872,cal,127.9275348178516
3.8272000000000004,20180410,0.966185884067367,25.0,134312.561315851,85751.28452679589,mlg910,3.0,194245.10715622042,cal,288.51809926015625
7.3728,20180410,0.9877162648132596,25.0,117233.13738645126,85751.28452679589,mlg910,3.0,125927.41143862146,cal,187.04377126885709
6.3872,20180410,0.973763043192832,25.0,162886.01272905033,85751.28452679589,mlg910,3.0,308538.91280901775,cal,458.2821259938344
5.632,20180410,0.9580940160841424,25.0,115917.97754427993,83192.00088133178,mlg910,3.0,130903.90665179258,cal,194.4355092688606
5.632,20180410,0.9713831363720888,25.0,140303.71078187597,83192.00088133178,mlg910,3.0,228446.83960217674,cal,339.3189610227931
6.1952,20180410,0.9597307224090827,25.0,170293.19666352164,83192.00088133178,mlg910,3.0,348404.7831287594,cal,517.4961020800033
5.504,20180410,0.9830267436828024,25.0,160282.42504181733,83192.00088133178,mlg910,3.0,308361.6966419422,cal,458.01890149139336
4.1728000000000005,20180410,0.9661441651494712,25.0,125475.04979785232,83192.00088133178,mlg910,3.0,169132.19566608212,cal,251.2171365944863
4.236800000000001,20180410,0.9687335458961179,25.0,127092.9840318514,83356.5908832829,mlg910,3.0,174945.572594274,cal,259.85192017364665
7.7952,20180410,0.9163363368158112,25.0,134852.70573322856,83356.5908832829,mlg910,3.0,205984.45939978265,cal,305.95491218916374
4.1344,20180410,0.9710785581472308,25.0,139844.5297180601,83356.5908832829,mlg910,3.0,225951.75533910881,cal,335.6129373313169
7.6032,20180410,0.9809532413035936,25.0,134381.79275760674,82104.15299097449,mlg910,3.0,209110.55906652904,cal,310.5982020364704
4.300800000000001,20180410,0.9737297476061458,25.0,127525.89375796773,82104.15299097449,mlg910,3.0,181686.96306797295,cal,269.8651101804244
4.9536,20180410,0.9725193567024256,25.0,133326.48946082595,82104.15299097449,mlg910,3.0,204889.34587940585,cal,304.3283071436163
6.336,20180410,0.9362414240704384,25.0,137093.89991212642,82104.15299097449,mlg910,3.0,219958.98768460774,cal,326.7116993114895
6.0288,20180410,0.9666266577918282,25.0,146039.66647317715,84076.28094343211,mlg910,3.0,247853.54211898014,cal,368.14431989555123
5.0944,20180410,0.9585354857811598,25.0,130731.6924070416,84076.28094343211,mlg910,3.0,186621.64585443796,cal,277.19474292560164
7.500800000000001,20180410,0.988059753950612,25.0,144784.69611736052,84076.28094343211,mlg910,3.0,242833.66069571365,cal,360.6881390529243
12.5184,20180410,0.8658129606869936,25.0,150580.6986654703,84076.28094343211,mlg910,3.0,266017.67088815273,cal,395.12404661259853
5.3248,20180410,0.94448820638178,25.0,120695.03650971984,84076.28094343211,mlg910,3.0,146475.0222651509,cal,217.5637555649858
10.0352,20180410,0.9666325967183907,25.0,146301.4604803576,84076.28094343211,mlg910,3.0,248900.718147702,cal,369.69972194310265
11.328,20180410,0.7508076812993186,25.0,120980.52753329785,85156.09777940642,mlg910,3.0,143297.7190155657,cal,212.84441149622535
6.4639999999999995,20180410,0.9560668599977384,25.0,120796.40955056524,85156.09777940642,mlg910,3.0,142561.24708463525,cal,211.75050758903646
6.1568,20180410,0.96570996776038,25.0,159626.2903042657,85156.09777940642,mlg910,3.0,297880.77009943716,cal,442.45126610124225
3.0848,20180410,0.9608108132178562,25.0,146860.67710654292,85156.09777940642,mlg910,3.0,246818.31730854596,cal,366.6066693519357
4.9408,20180410,0.9582173612709306,25.0,125062.9683824799,85156.09777940642,mlg910,3.0,159627.4824122939,cal,237.09950016006982
3.1872000000000003,20180410,0.9813577267796479,25.0,124247.91429918696,85156.09777940642,mlg910,3.0,156367.26607912214,cal,232.2570027947841
3.9552,20180410,0.9732339082371404,25.0,152723.16293865253,83845.17292939928,mlg910,3.0,275511.960037013,cal,409.22619981047774
3.6736,20180410,0.9708112319441194,25.0,150773.58285636173,83845.17292939928,mlg910,3.0,267713.63970784977,cal,397.6431201039578
3.3024,20180410,0.9806126629767574,25.0,146793.00604384407,83845.17292939928,mlg910,3.0,251791.33245777915,cal,373.99323830831503
5.5424,20180410,0.9664223500583721,25.0,125678.76264929821,84078.7084473444,mlg910,3.0,166400.21680781525,cal,247.15924623654712
3.5839999999999996,20180410,0.9585696827508636,25.0,131940.10710447124,84078.7084473444,mlg910,3.0,191445.5946285074,cal,284.35989911202506
5.2736,20180410,0.9805396753279516,25.0,128985.16049075489,84078.7084473444,mlg910,3.0,179625.80817364197,cal,266.8036148300428
3.8912,20180410,0.9663497042565355,25.0,146154.91420904396,84078.7084473444,mlg910,3.0,248304.82304679824,cal,368.81462102916856
7.04,20180410,0.97824523927906,25.0,131697.94207141505,85688.00192974001,mlg910,3.0,184039.76056670013,cal,273.35979106178564
10.3936,20180410,0.9509845282248864,25.0,155046.19505203524,85688.00192974001,mlg910,3.0,277432.7724891809,cal,412.0792403109472
3.8400000000000007,20180410,0.9598319918457576,25.0,134242.61562270968,85688.00192974001,mlg910,3.0,194218.45477187863,cal,288.478511672167
5.3376,20180410,0.9856512868974272,25.0,131515.74211419374,85688.00192974001,mlg910,3.0,183310.9607378149,cal,272.27728275849034
6.5152,20180410,0.9889125342935984,25.0,140134.4158439418,85688.00192974001,mlg910,3.0,217785.65565680712,cal,323.48358389122336
4.2752,20180410,0.9811093606168284,25.0,126900.5460766992,85688.00192974001,mlg910,3.0,164850.17658783676,cal,244.8569248829116
4.2752,20180410,0.9759405185767106,25.0,137219.82777307663,85688.00192974001,mlg910,3.0,206127.30337334645,cal,306.1670826388948
4.1984,20180410,0.981432633113777,25.0,142249.11497979859,85688.00192974001,mlg910,3.0,226244.4522002343,cal,336.04768878152163
4.5056,20180410,0.9665726145253036,25.0,121202.25795403119,83356.56684599808,mlg910,3.0,151382.76443213242,cal,224.8533725978495
4.224,20180410,0.963729697051098,25.0,144422.13733560633,83356.56684599808,mlg910,3.0,244262.28195843298,cal,362.8101131778681
4.9024,20180410,0.9738586748098452,25.0,146285.68303055654,83356.56684599808,mlg910,3.0,251716.46473823383,cal,373.88203503295125
6.8224,20180410,0.9626075330592117,25.0,134864.2587818029,83356.56684599808,mlg910,3.0,206030.76774321927,cal,306.0236953643172
5.3248,20180410,0.9831817079101588,25.0,131889.04226552625,83356.56684599808,mlg910,3.0,194129.90167811268,cal,288.3469810989082
4.6592,20180410,0.9754037171052355,25.0,133746.06077818552,83342.756752321,mlg910,3.0,201613.21610345808,cal,299.46217306320483
4.608,20180410,0.9712099657330802,25.0,126684.88481951946,83342.756752321,mlg910,3.0,173368.51226879386,cal,257.5094650447244
4.300800000000001,20180410,0.9699751796941244,25.0,143148.87254165005,83342.756752321,mlg910,3.0,239224.46315731623,cal,355.3272894084832
5.5552,20180410,0.9810373645665686,25.0,131056.22034944195,83342.756752321,mlg910,3.0,190853.8543884838,cal,283.4809695379069
5.0432,20180410,0.9546014442535316,25.0,138082.2750251891,83342.756752321,mlg910,3.0,218958.07309147238,cal,325.2250107654511
4.8128,20180410,0.9736019607132168,25.0,127570.95576892285,83342.756752321,mlg910,3.0,176912.7960664074,cal,262.77389635780565
4.1472,20180410,0.9760742025621691,25.0,137777.29361947117,83342.756752321,mlg910,3.0,217738.14746860065,cal,323.4130185505499
5.1072,20180410,0.9649372212097386,25.0,129146.41165504792,83868.28079609887,mlg910,3.0,181112.5234357962,cal,269.01187771942836
5.5808,20180410,0.982909889672422,25.0,121492.02580660945,83868.28079609887,mlg910,3.0,150494.98004204233,cal,223.53471974459833
11.776,20180410,0.9585550734334308,25.0,128128.52031647912,83868.28079609887,mlg910,3.0,177040.95808152098,cal,262.9642592531149
9.1136,20180410,0.9492927843829552,25.0,143963.71006408948,83868.28079609887,mlg910,3.0,240381.71707196243,cal,357.04619345040874
3.9296,20180410,0.9674940381039732,25.0,145024.89366998777,83868.28079609887,mlg910,3.0,244626.45149555558,cal,363.3510251431541
3.6736,20180410,0.9682288304608152,25.0,107956.21602929203,83868.28079609887,mlg910,3.0,96351.74093277265,cal,143.11413842704007
6.5024,20180410,0.9792344552155192,25.0,131054.49835444755,83868.28079609887,mlg910,3.0,188744.87023339473,cal,280.3484319481352
3.9296,20180410,0.9714855844166416,25.0,137344.54227161332,83868.28079609887,mlg910,3.0,213905.04590205778,cal,317.7195975195602
3.8528,20180410,0.9753129375985572,25.0,145401.81839383347,83868.28079609887,mlg910,3.0,246134.15039093836,cal,365.59045565402215
12.224,20180410,0.918262471030212,25.0,137173.3988571057,83868.28079609887,mlg910,3.0,213220.4722440273,cal,316.70277967786456
4.608,20180410,0.9709169964123038,25.0,139012.248017605,84452.51976973048,mlg910,3.0,218238.91299149801,cal,324.15682064140606
4.1856,20180410,0.9709603367946836,25.0,128503.10597557707,84452.51976973048,mlg910,3.0,176202.34482338635,cal,261.7186417608978
3.8016,20180410,0.9711516811591744,25.0,135443.37952796635,84452.51976973048,mlg910,3.0,203963.43903294348,cal,302.9530298594454
8.908800000000003,20180410,0.943064593773198,25.0,146392.22841105924,84452.51976973048,mlg910,3.0,247758.83456531505,cal,368.003647917919
4.032,20180410,0.9742719785511902,25.0,140171.37976959016,84452.51976973048,mlg910,3.0,222875.4399994387,cal,331.0435936421981
3.4048000000000003,20180410,0.9648476881731012,25.0,141955.38238030055,84452.51976973048,mlg910,3.0,230011.45044228027,cal,341.6429245566877
5.312,20180410,0.9756682401640869,25.0,137172.57753461902,84452.51976973048,mlg910,3.0,210880.23105955415,cal,313.2267490676752
5.0816,20180410,0.989339453683444,25.0,129172.55521232945,84452.51976973048,mlg910,3.0,178880.14177039586,cal,265.6960540966149
12.6464,20180410,0.7543735781255221,25.0,152637.46064906658,84452.51976973048,mlg910,3.0,272739.76351734437,cal,405.1085729505788
3.0336000000000007,20180410,0.9782874354692664,25.0,124591.60474424865,84452.51976973048,mlg910,3.0,160556.33989807265,cal,238.47916011755288
5.3888,20180410,0.9838177171298308,25.0,131822.3502346689,84738.60525650316,mlg910,3.0,188334.979912663,cal,279.73960952797745
4.4544000000000015,20180410,0.9814152147113966,25.0,142382.10322611488,84738.60525650316,mlg910,3.0,230573.9918784469,cal,342.47848426933126
4.6848,20180410,0.9804996108439504,25.0,128029.08988638787,84738.60525650316,mlg910,3.0,173161.93851953887,cal,257.2026348425914
5.4528,20180410,0.94760001218776,25.0,144364.13819120303,84738.60525650316,mlg910,3.0,238502.1317387995,cal,354.254388829635
4.5952,20180410,0.9589870212080288,25.0,122465.37921252447,84738.60525650316,mlg910,3.0,150907.09582408523,cal,224.14684770936867
11.0464,20180410,0.9550351823097204,25.0,146355.4423262355,84738.60525650316,mlg910,3.0,246467.34827892936,cal,366.0853644974318
6.4639999999999995,20180410,0.9619382063207734,25.0,126751.01306649573,86479.3383408856,mlg910,4.0,161086.6989024405,cal,239.26691829641226
7.2576,20180410,0.9410808989304312,25.0,137591.00364186926,86479.3383408856,mlg910,4.0,204446.66120393464,cal,303.67077428212787
4.083200000000001,20180410,0.9653180292723188,25.0,139801.58380685808,86479.3383408856,mlg910,4.0,213288.98186388993,cal,316.8045390765603
6.2336,20180410,0.9757453042094222,25.0,121471.22153501207,86479.3383408856,mlg910,4.0,139967.53277650586,cal,207.89798572549466
5.9392,20180410,0.9292053179618984,25.0,158432.351646908,86479.3383408856,mlg910,4.0,287812.0532240896,cal,427.4958981262456
11.8784,20180410,0.9223224588231924,25.0,136999.30858100654,85468.75807210727,mlg910,4.0,206122.20203559703,cal,306.1595054685213
3.3792,20180410,0.949889744123858,25.0,147760.99885021118,85468.75807210727,mlg910,4.0,249168.96311241563,cal,370.0981542562164
6.8096,20180410,0.9706440814697216,25.0,158684.87346880714,85468.75807210727,mlg910,4.0,292864.4615867995,cal,435.0003922102217
4.3392,20180410,0.9696153053002357,25.0,132181.62398912653,85468.75807210727,mlg910,4.0,186851.46366807702,cal,277.53609823559117
5.1072,20180410,0.9799706455924132,25.0,128110.58098287793,85468.75807210727,mlg910,4.0,170567.29164308266,cal,253.34872780726826
2.6239999999999997,20180410,0.8476537971951931,25.0,92949.45081787276,83784.46781755418,mlg910,4.0,36659.93200127431,cal,54.45209948844535
3.5328000000000004,20180410,0.9161189209465738,25.0,153088.64801024794,83784.46781755418,mlg910,4.0,277216.72077077505,cal,411.7583321962001
6.2848,20180410,0.9841579240721664,25.0,135013.20606958898,83784.46781755418,mlg910,4.0,204914.95300813921,cal,304.36634218201607
5.1712,20180410,0.949428920403308,25.0,113425.04296419713,83784.46781755418,mlg910,4.0,118562.3005865718,cal,176.10415062675398
4.9664,20180410,0.9729243846855368,25.0,126648.5012905068,83784.46781755418,mlg910,4.0,171456.1338918105,cal,254.66895192976742
1.6640000000000001,20180410,0.9618298482200128,25.0,166772.1743695828,81012.97674874721,mlg910,4.0,343036.7904833423,cal,509.5228611702456
1.0752000000000002,20180410,0.9746230056409152,25.0,161497.63780896232,81012.97674874721,mlg910,4.0,321938.6442408604,cal,478.1851500643587
1.0496,20180410,0.9639245915036064,25.0,132419.7011008455,81012.97674874721,mlg910,4.0,205626.89740839312,cal,305.4238146102661
4.864,20180410,0.9484769292031048,25.0,141300.50121444935,85692.36831956718,mlg910,4.0,222432.5315795287,cal,330.385728446366
3.0208,20180410,0.9781805106808164,25.0,121409.0705209662,85692.36831956718,mlg910,4.0,142866.80880559608,cal,212.20436760244408
3.4944,20180410,0.9760199442775626,25.0,142848.09862891547,85692.36831956718,mlg910,4.0,228622.92123739317,cal,339.58050037094466
1.9072,20180410,0.9927345084807758,25.0,149689.48600377716,85692.36831956718,mlg910,4.0,255988.47073683992,cal,380.22737401621094
5.3504,20180410,0.972022051565722,25.0,127906.62255768756,86004.01764514559,mlg910,4.0,167610.41965016787,cal,248.95679691314666
6.2976,20180410,0.9667021983222476,25.0,123693.04573122351,86004.01764514559,mlg910,4.0,150756.11234431167,cal,223.92258740628202
3.7376,20180410,0.9705983087322968,25.0,109933.32890184136,86004.01764514559,mlg910,4.0,95717.24502678309,cal,142.17170257645654
4.7616,20180410,0.9806829360771784,25.0,140827.17313905302,86004.01764514559,mlg910,4.0,219292.6219756297,cal,325.7219262840955
4.8384,20180410,0.977370696322468,25.0,133593.52458417494,86014.55835181949,mlg910,4.0,190315.8649294218,cal,282.681877615217
6.3232,20180410,0.9679610319336645,25.0,128102.60884780224,86014.55835181949,mlg910,4.0,168352.20198393098,cal,250.0585885213645
6.6176,20180410,0.973056422132212,25.0,121644.5400651485,86014.55835181949,mlg910,4.0,142519.92685331602,cal,211.68913340682025
5.9904,20180410,0.9821182386253456,25.0,122790.66710595356,86014.55835181949,mlg910,4.0,147104.43501653627,cal,218.4986412531682
5.2608,20180410,0.952553477995032,25.0,156284.37761246716,86014.55835181949,mlg910,4.0,281079.27704259066,cal,417.4955031867331
4.3264000000000005,20180410,0.9682901592929604,25.0,136075.95485702914,86014.55835181949,mlg910,4.0,200245.5860208386,cal,297.4307909722725
4.0064,20180410,0.9637776261388008,25.0,136759.96249490694,86014.55835181949,mlg910,4.0,202981.61657234983,cal,301.49469943203553
4.16,20180410,0.9712742862719524,25.0,151213.6192395014,86014.55835181949,mlg910,4.0,260796.24355072758,cal,387.368503562511
4.0192000000000005,20180410,0.9798159138068212,25.0,110172.16474922502,86014.55835181949,mlg910,4.0,96630.42558962211,cal,143.5280771288397
7.3344,20180410,0.9132831726908156,25.0,125909.15330506706,83312.47741654355,mlg910,4.0,170386.703554094,cal,253.0804948878047
5.7984,20180410,0.938406353107924,25.0,127570.01398490409,83312.47741654355,mlg910,4.0,177030.14627344214,cal,262.94820014942815
5.0176,20180410,0.9338036142236832,25.0,127419.27684109473,83312.47741654355,mlg910,4.0,176427.1976982047,cal,262.05262249794464
16.064,20180410,0.9700644018739152,25.0,150472.2854667771,83312.47741654355,mlg910,4.0,268639.2322009342,cal,399.0179304696028
5.7728,20180410,0.9448612704921222,25.0,161730.32117042755,83312.47741654355,mlg910,4.0,313671.375015536,cal,465.9055264595064
5.4784,20180410,0.9677655117192848,25.0,121943.57402295207,83312.47741654355,mlg910,4.0,154524.3864256341,cal,229.5197182238942
6.0928,20180410,0.9752644271874596,25.0,124487.09129076052,83312.47741654355,mlg910,4.0,164698.4554968679,cal,244.6315689837341
4.1088000000000005,20180410,0.9752036938180042,25.0,110638.00672267127,83312.47741654355,mlg910,4.0,109302.11722451088,cal,162.34972179435294
9.8048,20180410,0.938960462617774,25.0,140495.79895796132,83312.47741654355,mlg910,4.0,228733.28616567107,cal,339.74442871795895
7.9488,20180410,0.9460897228984732,25.0,134469.44801827372,83312.47741654355,mlg910,4.0,204627.88240692063,cal,303.93994758485155
4.7104,20180410,0.9772663448371468,25.0,120121.41654611025,83505.78443663332,mlg910,4.0,146462.52843790775,cal,217.54519810765026
4.8,20180410,0.9692917780567938,25.0,136004.01673522743,83505.78443663332,mlg910,4.0,209992.92919437645,cal,311.90881292318755
5.7728,20180410,0.9840011910647188,25.0,166427.37946736405,83505.78443663332,mlg910,4.0,331686.38012292294,cal,492.6637553170555
6.08,20180410,0.9782467523088644,25.0,142407.6055405058,83505.78443663332,mlg910,4.0,235607.28441549,cal,349.95458504256766
5.888,20180410,0.9397574985504318,25.0,140987.9905264398,83505.78443663332,mlg910,4.0,229928.82435922592,cal,341.520197550684
4.7616,20180410,0.9398245304590072,25.0,153676.42760888132,83505.78443663332,mlg910,4.0,280682.572688992,cal,416.9062662801043
6.5664,20180410,0.9721704175584156,25.0,118005.48138087663,83505.78443663332,mlg910,4.0,137998.78777697327,cal,204.9737495709322
3.686400000000001,20180410,0.9791046206758106,25.0,109830.83264913356,83505.78443663332,mlg910,4.0,105300.19285000098,cal,156.4055431696225
1.3952,20180410,0.9454169656633602,25.0,119832.31029458012,84079.99787326224,mlg910,4.0,143009.24968527153,cal,212.4159393247004
4.352,20180410,0.9714024206739712,25.0,137732.23492229794,84079.99787326224,mlg910,4.0,214608.9481961428,cal,318.76512476566444
2.4832,20180410,0.9530210243252696,25.0,153420.27807509335,84079.99787326224,mlg910,4.0,277361.1208073244,cal,411.9728139130797
5.4272,20180410,0.9629621034230618,25.0,113851.82996409699,84079.99787326224,mlg910,4.0,119087.32836333901,cal,176.88399017293023
7.8592,20180410,0.8758101842121859,25.0,117349.28089288624,84079.99787326224,mlg910,4.0,133077.13207849598,cal,197.66346635131129
4.48,20180410,0.9715255986647594,25.0,129576.22187084125,84079.99787326224,mlg910,4.0,181984.89599031606,cal,270.30763890982155
5.504,20180410,0.9581240406234638,25.0,146846.6627975644,84079.99787326224,mlg910,4.0,251066.65969720867,cal,372.9168600637024
4.9152,20180410,0.9469280787860088,25.0,135561.68256807255,84079.99787326224,mlg910,4.0,205926.73877924122,cal,305.8691780156211
5.6448,20180410,0.9370486728165149,25.0,126602.19827658912,84202.42880873376,mlg910,4.0,169599.07787142144,cal,251.91061077478858
3.7248,20180410,0.9605716374905712,25.0,126327.05945191158,84202.42880873376,mlg910,4.0,168498.52257271128,cal,250.27592289223008
2.944,20180410,0.9707794048953572,25.0,135541.02706462063,84202.42880873376,mlg910,4.0,205354.39302354748,cal,305.0190556523352
1.3952,20180410,0.9478484070930888,25.0,153078.96399976907,84202.42880873376,mlg910,4.0,275506.1407641412,cal,409.2175562694763
1.3312000000000002,20180410,0.9644145358898008,25.0,143484.30132751833,84202.42880873376,mlg910,4.0,237127.49007513828,cal,352.2125922265196
1.536,20180410,0.9737082111677864,25.0,141892.59715572713,84202.42880873376,mlg910,4.0,230760.67338797345,cal,342.7557679295694
3.2,20180410,0.978092663507716,25.0,138375.35167878875,84202.42880873376,mlg910,4.0,216691.69148021995,cal,321.8586860005712
6.9888,20180410,0.9180719404748332,25.0,128445.07532852625,83330.37243852293,mlg910,4.0,180458.81156001324,cal,268.04089981102214
6.6944,20180410,0.9537363195152984,25.0,143514.5183021795,83330.37243852293,mlg910,4.0,240736.58345462626,cal,357.57328716060016
4.4544000000000015,20180410,0.9267950248345366,25.0,153054.38294282553,83330.37243852293,mlg910,4.0,278896.0420172104,cal,414.2526785463455
